"scenario_id","wetland_grassland","horticulture","cropland","mineral_bare_soil","dense_woodland","open_woodland","grassland","urban","water"
"167",0.0854923650622368,0.0557360611855984,0.300486236810684,0.0209883656352758,0.10041318833828,0.21141542494297,0.179421737790108,0.0459202714264393,0.000126391358207911
"168",0.160704702138901,0.0961892157793045,0.257310748100281,0.0493124388158321,0.0588671751320362,0.13763153553009,0.195729732513428,0.0442364290356636,1.80559090949828e-05
"169",0.0147077739238739,0.0401944927871227,0.212171897292137,0.0968519374728203,0.14903137087822,0.237384974956512,0.215009406208992,0.0268947146832943,0.00775344204157591
"170",0.0167948845773935,0.06095190346241,0.161382600665092,0.217600733041763,0.115621455013752,0.215503826737404,0.19391168653965,0.0182148870080709,1.80559090949828e-05
"171",0.00417907303199172,0.0255903340876102,0.246592938899994,0.282660990953445,0.151692271232605,0.100842699408531,0.164228871464729,0.0119688529521227,0.012243976816535
"175",0.149425908923149,0.0297610107809305,0.150686904788017,0.0139525253325701,0.038483027368784,0.510760247707367,0.0830772444605827,0.0014986403984949,0.0223545338958502
"176",0.183966845273972,0.0929466784000397,0.259185135364532,0.0133727127686143,0.0322503559291363,0.289223849773407,0.109323240816593,0.00487613026052713,0.0148550933226943
"182",0.0996223613619804,0.0876799523830414,0.21737352013588,0.0186513438820839,0.0863743647933006,0.291753113269806,0.177540525794029,0.0209868084639311,1.80559090949828e-05
"183",0.0896620452404022,0.0435954891145229,0.126032277941704,0.0396904051303864,0.123024202883244,0.421321988105774,0.130937859416008,0.0232391618192196,0.00249663996510208
"184",0.370851963758469,0.0364656671881676,0.143135771155357,0.0152561664581299,0.0544685237109661,0.214453369379044,0.145529940724373,0.0197122562676668,0.000126391358207911
"185",0.217100441455841,0.0684871599078178,0.15115675330162,0.0393477082252502,0.0984274223446846,0.268632739782333,0.14776223897934,0.00908556487411261,0
"186",0.0878514498472214,0.0791713073849678,0.240795448422432,0.0821601450443268,0.105711154639721,0.127597659826279,0.228837594389915,0.0246519409120083,0.0232233442366123
"187",0.0614585354924202,0.103883184492588,0.260578960180283,0.0261011719703674,0.0336270108819008,0.0941110774874687,0.399934440851212,0.0198542643338442,0.000451397732831538
"188",0.0413672961294651,0.026813043281436,0.172071114182472,0.157726004719734,0.158094123005867,0.273969054222107,0.157242104411125,0.0125909093767405,0.000126391358207911
"189",0.0111407954245806,0.0780820921063423,0.241807892918587,0.151497066020966,0.11126434057951,0.1759232878685,0.221469923853874,0.00792989227920771,0.00088473956566304
"190",0.0744365453720093,0.0428027771413326,0.202151253819466,0.0501554906368256,0.10143405944109,0.266949594020844,0.257791042327881,0.00424313871189952,3.61118181899656e-05
"192",0.136811286211014,0.0430436730384827,0.324940264225006,0.0195553191006184,0.105126515030861,0.239731281995773,0.124333530664444,0.00645815441384912,0
"195",0.155431911349297,0.0781406462192535,0.243609666824341,0.0450667850673199,0.0697257444262505,0.270237773656845,0.128307595849037,0.00161460624076426,0.00786530040204525
"201",0.0673278942704201,0.088120274245739,0.234449535608292,0.0154984444379807,0.0786402001976967,0.181325688958168,0.295496493577957,0.0391234271228313,1.80559090949828e-05
"202",0.300877541303635,0.0608154982328415,0.187194228172302,0.0101769184693694,0.0363004766404629,0.179451495409012,0.19649538397789,0.0283996146172285,0.000288894545519724
"203",0.269912004470825,0.0817277878522873,0.167461901903152,0.0221119374036789,0.0622823014855385,0.224545851349831,0.157025367021561,0.0146439876407385,0.000288894545519724
"204",0.0800812691450119,0.0655184462666512,0.302079051733017,0.0467048697173595,0.0703028663992882,0.23494516313076,0.171650543808937,0.0142439398914576,0.014473857358098
"205",0.0140292700380087,0.0677763670682907,0.328084141016006,0.171723634004593,0.0539510175585747,0.0867887586355209,0.253134816884995,0.0245120394974947,0
"206",0.0552603378891945,0.0724874213337898,0.271633982658386,0.103150263428688,0.0782404690980911,0.1551503688097,0.246986359357834,0.0163505431264639,0.000740292249247432
"207",0.0268861595541239,0.117942079901695,0.202468901872635,0.229581534862518,0.133045092225075,0.109784379601479,0.16530853509903,0.0144236385822296,0.000559733191039413
"208",0.111351110041142,0.133306100964546,0.255453258752823,0.0848134905099869,0.0721692070364952,0.115877456963062,0.206155583262444,0.0208738502115011,0
"211",0.291109502315521,0.0320486649870872,0.20860455930233,0.00130002549849451,0.0296090841293335,0.242228075861931,0.191308364272118,0.00379174086265266,0
"212",0.26244643330574,0.0859166160225868,0.178548842668533,0.00695223920047283,0.00824410561472178,0.304960787296295,0.150038480758667,0.0010832438711077,0.00180929433554411
"213",0.0638231560587883,0.0186952035874128,0.350127935409546,0.025809820741415,0.113760367035866,0.333117365837097,0.0735922232270241,0.000689070380758494,0.0203848890960217
"218",0.16849260032177,0.0843740776181221,0.181852906942368,0.0929161682724953,0.11725752055645,0.165113434195518,0.169637680053711,0.0198320038616657,0.000523621332831681
